주상병코드,주상병명,진료년도,시도,시군구,연령,진료인원(명)
G47,수면장애,2021년,세종특별자치시,세종특별자치시,40대,"1,176"
G47,수면장애,2021년,세종특별자치시,세종특별자치시,50대,948
G47,수면장애,2021년,세종특별자치시,세종특별자치시,60대,957
G47,수면장애,2021년,세종특별자치시,세종특별자치시,70대,528
G47,수면장애,2021년,세종특별자치시,세종특별자치시,80대 이상,333
G47,수면장애,2021년,경기도,수원시 장안구,10대 미만,7
G47,수면장애,2021년,경기도,수원시 장안구,10대,23
G47,수면장애,2021년,경기도,수원시 장안구,20대,204
G47,수면장애,2021년,경기도,수원시 장안구,30대,308
G47,수면장애,2021년,경기도,수원시 장안구,40대,520
G47,수면장애,2021년,경기도,수원시 장안구,50대,793
G47,수면장애,2021년,경기도,수원시 장안구,60대,836
G47,수면장애,2021년,경기도,수원시 장안구,70대,605
G47,수면장애,2021년,경기도,수원시 장안구,80대 이상,423
G47,수면장애,2021년,경기도,수원시 권선구,10대 미만,7
G47,수면장애,2021년,경기도,수원시 권선구,10대,48
G47,수면장애,2021년,경기도,수원시 권선구,20대,357
G47,수면장애,2021년,경기도,수원시 권선구,30대,666
G47,수면장애,2021년,경기도,수원시 권선구,40대,"1,009"
G47,수면장애,2021년,경기도,수원시 권선구,50대,"1,284"
G47,수면장애,2021년,경기도,수원시 권선구,60대,"1,389"
G47,수면장애,2021년,경기도,수원시 권선구,70대,786
G47,수면장애,2021년,경기도,수원시 권선구,80대 이상,461
G47,수면장애,2021년,경기도,수원시 팔달구,10대 미만,
G47,수면장애,2021년,경기도,수원시 팔달구,10대,16
G47,수면장애,2021년,경기도,수원시 팔달구,20대,197
G47,수면장애,2021년,경기도,수원시 팔달구,30대,375
G47,수면장애,2021년,경기도,수원시 팔달구,40대,477
G47,수면장애,2021년,경기도,수원시 팔달구,50대,653
G47,수면장애,2021년,경기도,수원시 팔달구,60대,747
G47,수면장애,2021년,경기도,수원시 팔달구,70대,430
G47,수면장애,2021년,경기도,수원시 팔달구,80대 이상,279
G47,수면장애,2021년,경기도,수원시 영통구,10대 미만,14
G47,수면장애,2021년,경기도,수원시 영통구,10대,54
G47,수면장애,2021년,경기도,수원시 영통구,20대,348
G47,수면장애,2021년,경기도,수원시 영통구,30대,701
G47,수면장애,2021년,경기도,수원시 영통구,40대,973
G47,수면장애,2021년,경기도,수원시 영통구,50대,"1,151"
G47,수면장애,2021년,경기도,수원시 영통구,60대,944
G47,수면장애,2021년,경기도,수원시 영통구,70대,495
G47,수면장애,2021년,경기도,수원시 영통구,80대 이상,307
G47,수면장애,2021년,경기도,성남시 수정구,10대 미만,12
G47,수면장애,2021년,경기도,성남시 수정구,10대,17
G47,수면장애,2021년,경기도,성남시 수정구,20대,263
G47,수면장애,2021년,경기도,성남시 수정구,30대,496
G47,수면장애,2021년,경기도,성남시 수정구,40대,512
G47,수면장애,2021년,경기도,성남시 수정구,50대,796
G47,수면장애,2021년,경기도,성남시 수정구,60대,969
G47,수면장애,2021년,경기도,성남시 수정구,70대,685
G47,수면장애,2021년,경기도,성남시 수정구,80대 이상,303
G47,수면장애,2021년,경기도,성남시 중원구,10대 미만,9
G47,수면장애,2021년,경기도,성남시 중원구,10대,20
G47,수면장애,2021년,경기도,성남시 중원구,20대,203
G47,수면장애,2021년,경기도,성남시 중원구,30대,378
G47,수면장애,2021년,경기도,성남시 중원구,40대,463
G47,수면장애,2021년,경기도,성남시 중원구,50대,722
G47,수면장애,2021년,경기도,성남시 중원구,60대,956
G47,수면장애,2021년,경기도,성남시 중원구,70대,615
G47,수면장애,2021년,경기도,성남시 중원구,80대 이상,336
G47,수면장애,2021년,경기도,성남시 분당구,10대 미만,25
G47,수면장애,2021년,경기도,성남시 분당구,10대,92
G47,수면장애,2021년,경기도,성남시 분당구,20대,487
G47,수면장애,2021년,경기도,성남시 분당구,30대,808
G47,수면장애,2021년,경기도,성남시 분당구,40대,"1,330"
G47,수면장애,2021년,경기도,성남시 분당구,50대,"1,908"
G47,수면장애,2021년,경기도,성남시 분당구,60대,"1,908"
G47,수면장애,2021년,경기도,성남시 분당구,70대,"1,400"
G47,수면장애,2021년,경기도,성남시 분당구,80대 이상,"1,257"
G47,수면장애,2021년,경기도,의정부시,10대 미만,13
G47,수면장애,2021년,경기도,의정부시,10대,49
G47,수면장애,2021년,경기도,의정부시,20대,389
G47,수면장애,2021년,경기도,의정부시,30대,581
G47,수면장애,2021년,경기도,의정부시,40대,970
G47,수면장애,2021년,경기도,의정부시,50대,"1,320"
G47,수면장애,2021년,경기도,의정부시,60대,"1,558"
G47,수면장애,2021년,경기도,의정부시,70대,"1,151"
G47,수면장애,2021년,경기도,의정부시,80대 이상,705
G47,수면장애,2021년,경기도,안양시 만안구,10대 미만,7
G47,수면장애,2021년,경기도,안양시 만안구,10대,12
G47,수면장애,2021년,경기도,안양시 만안구,20대,164
G47,수면장애,2021년,경기도,안양시 만안구,30대,286
G47,수면장애,2021년,경기도,안양시 만안구,40대,371
G47,수면장애,2021년,경기도,안양시 만안구,50대,708
G47,수면장애,2021년,경기도,안양시 만안구,60대,864
G47,수면장애,2021년,경기도,안양시 만안구,70대,598
G47,수면장애,2021년,경기도,안양시 만안구,80대 이상,346
G47,수면장애,2021년,경기도,안양시 동안구,10대 미만,8
G47,수면장애,2021년,경기도,안양시 동안구,10대,35
G47,수면장애,2021년,경기도,안양시 동안구,20대,200
G47,수면장애,2021년,경기도,안양시 동안구,30대,400
G47,수면장애,2021년,경기도,안양시 동안구,40대,531
G47,수면장애,2021년,경기도,안양시 동안구,50대,824
G47,수면장애,2021년,경기도,안양시 동안구,60대,874
G47,수면장애,2021년,경기도,안양시 동안구,70대,529
G47,수면장애,2021년,경기도,안양시 동안구,80대 이상,388
G47,수면장애,2021년,경기도,부천시,10대 미만,36
G47,수면장애,2021년,경기도,부천시,10대,70
G47,수면장애,2021년,경기도,부천시,20대,646
G47,수면장애,2021년,경기도,부천시,30대,"1,081"
G47,수면장애,2021년,경기도,부천시,40대,"1,561"
G47,수면장애,2021년,경기도,부천시,50대,"2,308"
G47,수면장애,2021년,경기도,부천시,60대,"2,702"
G47,수면장애,2021년,경기도,부천시,70대,"1,448"
G47,수면장애,2021년,경기도,부천시,80대 이상,912
G47,수면장애,2021년,경기도,부천시 원미구,50대,
G47,수면장애,2021년,경기도,부천시 원미구,80대 이상,
G47,수면장애,2021년,경기도,부천시 소사구,50대,
G47,수면장애,2021년,경기도,부천시 오정구,40대,
G47,수면장애,2021년,경기도,부천시 오정구,50대,
G47,수면장애,2021년,경기도,부천시 오정구,60대,
G47,수면장애,2021년,경기도,광명시,10대 미만,
G47,수면장애,2021년,경기도,광명시,10대,26
G47,수면장애,2021년,경기도,광명시,20대,164
G47,수면장애,2021년,경기도,광명시,30대,356
G47,수면장애,2021년,경기도,광명시,40대,534
G47,수면장애,2021년,경기도,광명시,50대,699
G47,수면장애,2021년,경기도,광명시,60대,868
G47,수면장애,2021년,경기도,광명시,70대,506
G47,수면장애,2021년,경기도,광명시,80대 이상,355
G47,수면장애,2021년,경기도,평택시,10대 미만,21
G47,수면장애,2021년,경기도,평택시,10대,34
G47,수면장애,2021년,경기도,평택시,20대,412
G47,수면장애,2021년,경기도,평택시,30대,906
G47,수면장애,2021년,경기도,평택시,40대,"1,270"
G47,수면장애,2021년,경기도,평택시,50대,"1,414"
G47,수면장애,2021년,경기도,평택시,60대,"1,406"
G47,수면장애,2021년,경기도,평택시,70대,925
G47,수면장애,2021년,경기도,평택시,80대 이상,652
G47,수면장애,2021년,경기도,동두천시,10대 미만,
G47,수면장애,2021년,경기도,동두천시,10대,6
G47,수면장애,2021년,경기도,동두천시,20대,33
G47,수면장애,2021년,경기도,동두천시,30대,88
G47,수면장애,2021년,경기도,동두천시,40대,183
G47,수면장애,2021년,경기도,동두천시,50대,279
G47,수면장애,2021년,경기도,동두천시,60대,274
G47,수면장애,2021년,경기도,동두천시,70대,245
G47,수면장애,2021년,경기도,동두천시,80대 이상,157
G47,수면장애,2021년,경기도,안산시,20대,
G47,수면장애,2021년,경기도,안산시,30대,
G47,수면장애,2021년,경기도,안산시,40대,
G47,수면장애,2021년,경기도,안산시,50대,
G47,수면장애,2021년,경기도,안산시,60대,5
G47,수면장애,2021년,경기도,안산시,70대,
G47,수면장애,2021년,경기도,안산시 상록구,10대 미만,5
G47,수면장애,2021년,경기도,안산시 상록구,10대,26
G47,수면장애,2021년,경기도,안산시 상록구,20대,379
G47,수면장애,2021년,경기도,안산시 상록구,30대,493
G47,수면장애,2021년,경기도,안산시 상록구,40대,803
G47,수면장애,2021년,경기도,안산시 상록구,50대,"1,197"
G47,수면장애,2021년,경기도,안산시 상록구,60대,"1,108"
G47,수면장애,2021년,경기도,안산시 상록구,70대,614
G47,수면장애,2021년,경기도,안산시 상록구,80대 이상,462
G47,수면장애,2021년,경기도,안산시 단원구,10대 미만,15
G47,수면장애,2021년,경기도,안산시 단원구,10대,27
G47,수면장애,2021년,경기도,안산시 단원구,20대,316
G47,수면장애,2021년,경기도,안산시 단원구,30대,522
G47,수면장애,2021년,경기도,안산시 단원구,40대,712
G47,수면장애,2021년,경기도,안산시 단원구,50대,"1,194"
G47,수면장애,2021년,경기도,안산시 단원구,60대,"1,015"
G47,수면장애,2021년,경기도,안산시 단원구,70대,491
G47,수면장애,2021년,경기도,안산시 단원구,80대 이상,275
G47,수면장애,2021년,경기도,고양시 덕양구,10대 미만,14
G47,수면장애,2021년,경기도,고양시 덕양구,10대,50
G47,수면장애,2021년,경기도,고양시 덕양구,20대,406
G47,수면장애,2021년,경기도,고양시 덕양구,30대,687
G47,수면장애,2021년,경기도,고양시 덕양구,40대,"1,029"
G47,수면장애,2021년,경기도,고양시 덕양구,50대,"1,489"
G47,수면장애,2021년,경기도,고양시 덕양구,60대,"1,619"
G47,수면장애,2021년,경기도,고양시 덕양구,70대,"1,150"
G47,수면장애,2021년,경기도,고양시 덕양구,80대 이상,819
G47,수면장애,2021년,경기도,고양시일산구,30대,
G47,수면장애,2021년,경기도,고양시일산구,50대,
G47,수면장애,2021년,경기도,고양시일산구,60대,
G47,수면장애,2021년,경기도,고양시일산구,70대,
G47,수면장애,2021년,경기도,고양시일산구,80대 이상,
G47,수면장애,2021년,경기도,고양시 일산동구,10대 미만,8
G47,수면장애,2021년,경기도,고양시 일산동구,10대,62
G47,수면장애,2021년,경기도,고양시 일산동구,20대,358
G47,수면장애,2021년,경기도,고양시 일산동구,30대,601
G47,수면장애,2021년,경기도,고양시 일산동구,40대,876
G47,수면장애,2021년,경기도,고양시 일산동구,50대,"1,224"
G47,수면장애,2021년,경기도,고양시 일산동구,60대,"1,050"
G47,수면장애,2021년,경기도,고양시 일산동구,70대,638
G47,수면장애,2021년,경기도,고양시 일산동구,80대 이상,564
G47,수면장애,2021년,경기도,고양시 일산서구,10대 미만,9
G47,수면장애,2021년,경기도,고양시 일산서구,10대,52
G47,수면장애,2021년,경기도,고양시 일산서구,20대,276
G47,수면장애,2021년,경기도,고양시 일산서구,30대,447
G47,수면장애,2021년,경기도,고양시 일산서구,40대,761
G47,수면장애,2021년,경기도,고양시 일산서구,50대,"1,109"
G47,수면장애,2021년,경기도,고양시 일산서구,60대,"1,005"
G47,수면장애,2021년,경기도,고양시 일산서구,70대,698
G47,수면장애,2021년,경기도,고양시 일산서구,80대 이상,651
G47,수면장애,2021년,경기도,과천시,10대 미만,5
G47,수면장애,2021년,경기도,과천시,10대,8
G47,수면장애,2021년,경기도,과천시,20대,58
G47,수면장애,2021년,경기도,과천시,30대,109
G47,수면장애,2021년,경기도,과천시,40대,126
G47,수면장애,2021년,경기도,과천시,50대,245
G47,수면장애,2021년,경기도,과천시,60대,247
G47,수면장애,2021년,경기도,과천시,70대,176
G47,수면장애,2021년,경기도,과천시,80대 이상,141
G47,수면장애,2021년,경기도,구리시,10대 미만,
G47,수면장애,2021년,경기도,구리시,10대,20
G47,수면장애,2021년,경기도,구리시,20대,167
G47,수면장애,2021년,경기도,구리시,30대,255
G47,수면장애,2021년,경기도,구리시,40대,413
G47,수면장애,2021년,경기도,구리시,50대,617
G47,수면장애,2021년,경기도,구리시,60대,624
G47,수면장애,2021년,경기도,구리시,70대,417
G47,수면장애,2021년,경기도,구리시,80대 이상,242
G47,수면장애,2021년,경기도,남양주시,10대 미만,30
G47,수면장애,2021년,경기도,남양주시,10대,77
G47,수면장애,2021년,경기도,남양주시,20대,556
G47,수면장애,2021년,경기도,남양주시,30대,"1,098"
G47,수면장애,2021년,경기도,남양주시,40대,"1,903"
G47,수면장애,2021년,경기도,남양주시,50대,"2,148"
G47,수면장애,2021년,경기도,남양주시,60대,"2,383"
G47,수면장애,2021년,경기도,남양주시,70대,"1,692"
G47,수면장애,2021년,경기도,남양주시,80대 이상,"1,043"
G47,수면장애,2021년,경기도,오산시,10대 미만,
G47,수면장애,2021년,경기도,오산시,10대,16
G47,수면장애,2021년,경기도,오산시,20대,178
G47,수면장애,2021년,경기도,오산시,30대,383
G47,수면장애,2021년,경기도,오산시,40대,568
G47,수면장애,2021년,경기도,오산시,50대,628
G47,수면장애,2021년,경기도,오산시,60대,611
G47,수면장애,2021년,경기도,오산시,70대,416
G47,수면장애,2021년,경기도,오산시,80대 이상,230
G47,수면장애,2021년,경기도,시흥시,10대 미만,15
G47,수면장애,2021년,경기도,시흥시,10대,48
G47,수면장애,2021년,경기도,시흥시,20대,418
G47,수면장애,2021년,경기도,시흥시,30대,877
G47,수면장애,2021년,경기도,시흥시,40대,"1,217"
G47,수면장애,2021년,경기도,시흥시,50대,"1,520"
G47,수면장애,2021년,경기도,시흥시,60대,"1,293"
G47,수면장애,2021년,경기도,시흥시,70대,692
G47,수면장애,2021년,경기도,시흥시,80대 이상,428
G47,수면장애,2021년,경기도,군포시,10대 미만,6
G47,수면장애,2021년,경기도,군포시,10대,25
G47,수면장애,2021년,경기도,군포시,20대,183
G47,수면장애,2021년,경기도,군포시,30대,362
G47,수면장애,2021년,경기도,군포시,40대,460
G47,수면장애,2021년,경기도,군포시,50대,804
G47,수면장애,2021년,경기도,군포시,60대,948
G47,수면장애,2021년,경기도,군포시,70대,561
G47,수면장애,2021년,경기도,군포시,80대 이상,464
G47,수면장애,2021년,경기도,의왕시,10대 미만,
G47,수면장애,2021년,경기도,의왕시,10대,13
G47,수면장애,2021년,경기도,의왕시,20대,133
G47,수면장애,2021년,경기도,의왕시,30대,230
G47,수면장애,2021년,경기도,의왕시,40대,290
G47,수면장애,2021년,경기도,의왕시,50대,497
G47,수면장애,2021년,경기도,의왕시,60대,635
G47,수면장애,2021년,경기도,의왕시,70대,349
G47,수면장애,2021년,경기도,의왕시,80대 이상,217
G47,수면장애,2021년,경기도,하남시,10대 미만,12
G47,수면장애,2021년,경기도,하남시,10대,27
G47,수면장애,2021년,경기도,하남시,20대,255
G47,수면장애,2021년,경기도,하남시,30대,653
G47,수면장애,2021년,경기도,하남시,40대,871
G47,수면장애,2021년,경기도,하남시,50대,918
G47,수면장애,2021년,경기도,하남시,60대,"1,053"
G47,수면장애,2021년,경기도,하남시,70대,592
G47,수면장애,2021년,경기도,하남시,80대 이상,302
G47,수면장애,2021년,경기도,용인시,40대,
G47,수면장애,2021년,경기도,용인시,60대,
G47,수면장애,2021년,경기도,용인시 처인구,10대 미만,7
G47,수면장애,2021년,경기도,용인시 처인구,10대,36
G47,수면장애,2021년,경기도,용인시 처인구,20대,269
G47,수면장애,2021년,경기도,용인시 처인구,30대,411
G47,수면장애,2021년,경기도,용인시 처인구,40대,636
G47,수면장애,2021년,경기도,용인시 처인구,50대,879
G47,수면장애,2021년,경기도,용인시 처인구,60대,993
G47,수면장애,2021년,경기도,용인시 처인구,70대,678
G47,수면장애,2021년,경기도,용인시 처인구,80대 이상,417
G47,수면장애,2021년,경기도,용인시 기흥구,10대 미만,19
G47,수면장애,2021년,경기도,용인시 기흥구,10대,69
G47,수면장애,2021년,경기도,용인시 기흥구,20대,383
G47,수면장애,2021년,경기도,용인시 기흥구,30대,687
G47,수면장애,2021년,경기도,용인시 기흥구,40대,"1,221"
G47,수면장애,2021년,경기도,용인시 기흥구,50대,"1,559"
G47,수면장애,2021년,경기도,용인시 기흥구,60대,"1,624"
G47,수면장애,2021년,경기도,용인시 기흥구,70대,"1,625"
G47,수면장애,2021년,경기도,용인시 기흥구,80대 이상,"1,149"
G47,수면장애,2021년,경기도,용인시 수지구,10대 미만,20
G47,수면장애,2021년,경기도,용인시 수지구,10대,69
G47,수면장애,2021년,경기도,용인시 수지구,20대,305
G47,수면장애,2021년,경기도,용인시 수지구,30대,593
G47,수면장애,2021년,경기도,용인시 수지구,40대,"1,051"
G47,수면장애,2021년,경기도,용인시 수지구,50대,"1,364"
G47,수면장애,2021년,경기도,용인시 수지구,60대,"1,454"
G47,수면장애,2021년,경기도,용인시 수지구,70대,"1,643"
G47,수면장애,2021년,경기도,용인시 수지구,80대 이상,"1,014"
G47,수면장애,2021년,경기도,파주시,10대 미만,18
G47,수면장애,2021년,경기도,파주시,10대,57
G47,수면장애,2021년,경기도,파주시,20대,353
G47,수면장애,2021년,경기도,파주시,30대,725
G47,수면장애,2021년,경기도,파주시,40대,"1,091"
G47,수면장애,2021년,경기도,파주시,50대,"1,353"
G47,수면장애,2021년,경기도,파주시,60대,"1,445"
G47,수면장애,2021년,경기도,파주시,70대,"1,033"
G47,수면장애,2021년,경기도,파주시,80대 이상,827
G47,수면장애,2021년,경기도,이천시,10대 미만,
G47,수면장애,2021년,경기도,이천시,10대,32
G47,수면장애,2021년,경기도,이천시,20대,163
G47,수면장애,2021년,경기도,이천시,30대,316
G47,수면장애,2021년,경기도,이천시,40대,484
G47,수면장애,2021년,경기도,이천시,50대,585
G47,수면장애,2021년,경기도,이천시,60대,671
G47,수면장애,2021년,경기도,이천시,70대,425
G47,수면장애,2021년,경기도,이천시,80대 이상,303
G47,수면장애,2021년,경기도,안성시,10대 미만,
G47,수면장애,2021년,경기도,안성시,10대,14
G47,수면장애,2021년,경기도,안성시,20대,94
G47,수면장애,2021년,경기도,안성시,30대,203
G47,수면장애,2021년,경기도,안성시,40대,345
G47,수면장애,2021년,경기도,안성시,50대,488
G47,수면장애,2021년,경기도,안성시,60대,558
G47,수면장애,2021년,경기도,안성시,70대,357
G47,수면장애,2021년,경기도,안성시,80대 이상,288
G47,수면장애,2021년,경기도,김포시,10대 미만,22
G47,수면장애,2021년,경기도,김포시,10대,68
G47,수면장애,2021년,경기도,김포시,20대,333
G47,수면장애,2021년,경기도,김포시,30대,757
G47,수면장애,2021년,경기도,김포시,40대,"1,156"
G47,수면장애,2021년,경기도,김포시,50대,"1,150"
G47,수면장애,2021년,경기도,김포시,60대,"1,253"
G47,수면장애,2021년,경기도,김포시,70대,859
G47,수면장애,2021년,경기도,김포시,80대 이상,524
G47,수면장애,2021년,경기도,화성시,10대 미만,58
G47,수면장애,2021년,경기도,화성시,10대,106
G47,수면장애,2021년,경기도,화성시,20대,671
G47,수면장애,2021년,경기도,화성시,30대,"1,854"
G47,수면장애,2021년,경기도,화성시,40대,"2,486"
G47,수면장애,2021년,경기도,화성시,50대,"2,409"
G47,수면장애,2021년,경기도,화성시,60대,"2,347"
G47,수면장애,2021년,경기도,화성시,70대,"1,316"
G47,수면장애,2021년,경기도,화성시,80대 이상,777
G47,수면장애,2021년,경기도,광주시,10대 미만,17
G47,수면장애,2021년,경기도,광주시,10대,17
G47,수면장애,2021년,경기도,광주시,20대,284
G47,수면장애,2021년,경기도,광주시,30대,656
G47,수면장애,2021년,경기도,광주시,40대,962
G47,수면장애,2021년,경기도,광주시,50대,"1,291"
G47,수면장애,2021년,경기도,광주시,60대,"1,449"
G47,수면장애,2021년,경기도,광주시,70대,988
G47,수면장애,2021년,경기도,광주시,80대 이상,512
G47,수면장애,2021년,경기도,양주시,10대 미만,9
G47,수면장애,2021년,경기도,양주시,10대,9
G47,수면장애,2021년,경기도,양주시,20대,155
G47,수면장애,2021년,경기도,양주시,30대,313
G47,수면장애,2021년,경기도,양주시,40대,560
G47,수면장애,2021년,경기도,양주시,50대,672
G47,수면장애,2021년,경기도,양주시,60대,773
G47,수면장애,2021년,경기도,양주시,70대,480
G47,수면장애,2021년,경기도,양주시,80대 이상,312
G47,수면장애,2021년,경기도,포천시,10대 미만,
G47,수면장애,2021년,경기도,포천시,10대,11
G47,수면장애,2021년,경기도,포천시,20대,109
G47,수면장애,2021년,경기도,포천시,30대,175
G47,수면장애,2021년,경기도,포천시,40대,277
G47,수면장애,2021년,경기도,포천시,50대,436
G47,수면장애,2021년,경기도,포천시,60대,536
G47,수면장애,2021년,경기도,포천시,70대,299
G47,수면장애,2021년,경기도,포천시,80대 이상,220
G47,수면장애,2021년,경기도,여주시,10대 미만,
G47,수면장애,2021년,경기도,여주시,10대,17
G47,수면장애,2021년,경기도,여주시,20대,55
G47,수면장애,2021년,경기도,여주시,30대,126
G47,수면장애,2021년,경기도,여주시,40대,210
G47,수면장애,2021년,경기도,여주시,50대,343
G47,수면장애,2021년,경기도,여주시,60대,527
G47,수면장애,2021년,경기도,여주시,70대,391
G47,수면장애,2021년,경기도,여주시,80대 이상,261
G47,수면장애,2021년,경기도,연천군,10대,
G47,수면장애,2021년,경기도,연천군,20대,22
G47,수면장애,2021년,경기도,연천군,30대,47
G47,수면장애,2021년,경기도,연천군,40대,64
G47,수면장애,2021년,경기도,연천군,50대,105
G47,수면장애,2021년,경기도,연천군,60대,159
G47,수면장애,2021년,경기도,연천군,70대,117
G47,수면장애,2021년,경기도,연천군,80대 이상,107
G47,수면장애,2021년,경기도,가평군,10대 미만,
G47,수면장애,2021년,경기도,가평군,10대,
G47,수면장애,2021년,경기도,가평군,20대,57
G47,수면장애,2021년,경기도,가평군,30대,71
G47,수면장애,2021년,경기도,가평군,40대,134
G47,수면장애,2021년,경기도,가평군,50대,208
G47,수면장애,2021년,경기도,가평군,60대,335
G47,수면장애,2021년,경기도,가평군,70대,203
G47,수면장애,2021년,경기도,가평군,80대 이상,184
G47,수면장애,2021년,경기도,양평군,10대 미만,5
G47,수면장애,2021년,경기도,양평군,10대,12
G47,수면장애,2021년,경기도,양평군,20대,57
G47,수면장애,2021년,경기도,양평군,30대,125
G47,수면장애,2021년,경기도,양평군,40대,210
G47,수면장애,2021년,경기도,양평군,50대,378
G47,수면장애,2021년,경기도,양평군,60대,581
G47,수면장애,2021년,경기도,양평군,70대,408
G47,수면장애,2021년,경기도,양평군,80대 이상,271
G47,수면장애,2021년,강원도,춘천시,10대 미만,8
G47,수면장애,2021년,강원도,춘천시,10대,29
G47,수면장애,2021년,강원도,춘천시,20대,243
G47,수면장애,2021년,강원도,춘천시,30대,346
G47,수면장애,2021년,강원도,춘천시,40대,542
G47,수면장애,2021년,강원도,춘천시,50대,727
G47,수면장애,2021년,강원도,춘천시,60대,868
G47,수면장애,2021년,강원도,춘천시,70대,567
G47,수면장애,2021년,강원도,춘천시,80대 이상,474
G47,수면장애,2021년,강원도,원주시,10대 미만,6
G47,수면장애,2021년,강원도,원주시,10대,27
G47,수면장애,2021년,강원도,원주시,20대,220
G47,수면장애,2021년,강원도,원주시,30대,415
G47,수면장애,2021년,강원도,원주시,40대,635
G47,수면장애,2021년,강원도,원주시,50대,827
G47,수면장애,2021년,강원도,원주시,60대,959
G47,수면장애,2021년,강원도,원주시,70대,558
G47,수면장애,2021년,강원도,원주시,80대 이상,408
G47,수면장애,2021년,강원도,강릉시,10대 미만,
G47,수면장애,2021년,강원도,강릉시,10대,15
G47,수면장애,2021년,강원도,강릉시,20대,117
G47,수면장애,2021년,강원도,강릉시,30대,174
G47,수면장애,2021년,강원도,강릉시,40대,342
G47,수면장애,2021년,강원도,강릉시,50대,436
G47,수면장애,2021년,강원도,강릉시,60대,646
G47,수면장애,2021년,강원도,강릉시,70대,450
G47,수면장애,2021년,강원도,강릉시,80대 이상,322
G47,수면장애,2021년,강원도,동해시,10대 미만,
G47,수면장애,2021년,강원도,동해시,10대,11
G47,수면장애,2021년,강원도,동해시,20대,50
G47,수면장애,2021년,강원도,동해시,30대,91
G47,수면장애,2021년,강원도,동해시,40대,156
G47,수면장애,2021년,강원도,동해시,50대,210
G47,수면장애,2021년,강원도,동해시,60대,262
G47,수면장애,2021년,강원도,동해시,70대,179
G47,수면장애,2021년,강원도,동해시,80대 이상,118
G47,수면장애,2021년,강원도,태백시,10대 미만,
G47,수면장애,2021년,강원도,태백시,10대,
G47,수면장애,2021년,강원도,태백시,20대,14
G47,수면장애,2021년,강원도,태백시,30대,34
G47,수면장애,2021년,강원도,태백시,40대,90
G47,수면장애,2021년,강원도,태백시,50대,114
G47,수면장애,2021년,강원도,태백시,60대,194
G47,수면장애,2021년,강원도,태백시,70대,117
G47,수면장애,2021년,강원도,태백시,80대 이상,71
G47,수면장애,2021년,강원도,속초시,10대,6
G47,수면장애,2021년,강원도,속초시,20대,50
G47,수면장애,2021년,강원도,속초시,30대,105
G47,수면장애,2021년,강원도,속초시,40대,154
G47,수면장애,2021년,강원도,속초시,50대,228
G47,수면장애,2021년,강원도,속초시,60대,271
G47,수면장애,2021년,강원도,속초시,70대,190
G47,수면장애,2021년,강원도,속초시,80대 이상,112
G47,수면장애,2021년,강원도,삼척시,10대 미만,
G47,수면장애,2021년,강원도,삼척시,10대,
G47,수면장애,2021년,강원도,삼척시,20대,25
G47,수면장애,2021년,강원도,삼척시,30대,43
G47,수면장애,2021년,강원도,삼척시,40대,82
G47,수면장애,2021년,강원도,삼척시,50대,120
G47,수면장애,2021년,강원도,삼척시,60대,208
G47,수면장애,2021년,강원도,삼척시,70대,121
G47,수면장애,2021년,강원도,삼척시,80대 이상,105
G47,수면장애,2021년,강원도,홍천군,10대 미만,
G47,수면장애,2021년,강원도,홍천군,10대,5
G47,수면장애,2021년,강원도,홍천군,20대,35
G47,수면장애,2021년,강원도,홍천군,30대,77
G47,수면장애,2021년,강원도,홍천군,40대,108
G47,수면장애,2021년,강원도,홍천군,50대,149
G47,수면장애,2021년,강원도,홍천군,60대,278
G47,수면장애,2021년,강원도,홍천군,70대,152
G47,수면장애,2021년,강원도,홍천군,80대 이상,153
G47,수면장애,2021년,강원도,횡성군,10대,7
G47,수면장애,2021년,강원도,횡성군,20대,22
G47,수면장애,2021년,강원도,횡성군,30대,27
G47,수면장애,2021년,강원도,횡성군,40대,61
G47,수면장애,2021년,강원도,횡성군,50대,114
G47,수면장애,2021년,강원도,횡성군,60대,226
G47,수면장애,2021년,강원도,횡성군,70대,151
G47,수면장애,2021년,강원도,횡성군,80대 이상,136
G47,수면장애,2021년,강원도,영월군,10대 미만,
G47,수면장애,2021년,강원도,영월군,10대,
G47,수면장애,2021년,강원도,영월군,20대,24
G47,수면장애,2021년,강원도,영월군,30대,30
G47,수면장애,2021년,강원도,영월군,40대,69
G47,수면장애,2021년,강원도,영월군,50대,110
G47,수면장애,2021년,강원도,영월군,60대,227
G47,수면장애,2021년,강원도,영월군,70대,187
G47,수면장애,2021년,강원도,영월군,80대 이상,183
G47,수면장애,2021년,강원도,평창군,10대,
G47,수면장애,2021년,강원도,평창군,20대,12
G47,수면장애,2021년,강원도,평창군,30대,32
G47,수면장애,2021년,강원도,평창군,40대,93
G47,수면장애,2021년,강원도,평창군,50대,134
G47,수면장애,2021년,강원도,평창군,60대,251
G47,수면장애,2021년,강원도,평창군,70대,154
G47,수면장애,2021년,강원도,평창군,80대 이상,123
G47,수면장애,2021년,강원도,정선군,10대 미만,
G47,수면장애,2021년,강원도,정선군,10대,
G47,수면장애,2021년,강원도,정선군,20대,13
G47,수면장애,2021년,강원도,정선군,30대,38
G47,수면장애,2021년,강원도,정선군,40대,89
G47,수면장애,2021년,강원도,정선군,50대,103
